"time"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
"135"	134	515.951271602474	0.0567193734709681	0.0387740952824892	0.169671130176522	0.119278934424725	0.615556466645297
"136"	135	515.952148757317	0.0560060795754312	0.0382803364970788	0.167576082588287	0.119814933372105	0.618322567967098
"137"	136	515.953006575415	0.0553020196186056	0.0377933390606974	0.165505823753927	0.120344312228758	0.621054505338012
"138"	137	515.953845549932	0.0546070580332009	0.0373129823715959	0.163460126625397	0.120867149430777	0.62375268353903
"139"	138	515.954666160652	0.0539210622568495	0.0368391495849559	0.161438761965934	0.121383522671942	0.626417503520319
"140"	139	515.955468874966	0.0532439024683369	0.036371727251852	0.159441498777557	0.121893508935747	0.629049362566508
"141"	140	515.956254147912	0.0525754515418254	0.0359106052320801	0.15746810455662	0.122397184475497	0.631648654193978
"142"	141	515.957022422186	0.0519155850105701	0.035455676620173	0.155518345529622	0.122894624793929	0.634215768045706
"143"	142	515.9577741286	0.0512641809341648	0.0350068375516232	0.153591986952351	0.123385904647661	0.6367510899142
"144"	143	515.958509686396	0.0506211198022701	0.0345639870573452	0.151688793359718	0.123871098045888	0.639255001734779
"145"	144	515.959229503539	0.0499862844485528	0.0341270269325227	0.149808528794629	0.124350278248487	0.641727881575808
"146"	145	515.959933977	0.0493595599689466	0.0336958616123602	0.147950957021503	0.124823517764799	0.644170103632391
"147"	146	515.96062349304	0.0487408336441856	0.0332703980546657	0.146115841724641	0.125290888353059	0.646582038223448
"148"	147	515.961298427477	0.0481299948663493	0.0328505456288706	0.144302946692409	0.125752461020442	0.64896405179193
"149"	148	515.961959145966	0.0475269350691783	0.0324362160111178	0.142512035988094	0.126208306023662	0.651316506907948
"150"	149	515.962606004255	0.0469315476619348	0.0320273230850731	0.140742874108286	0.126658492870111	0.653639762274595
"151"	150	515.963239348447	0.0463437279665993	0.0316237828481346	0.138995226129524	0.127103090319463	0.65593417273628
